M,1996,908,2
M,1998,908,2
M,1982,909,2
M,1983,909,2
M,1984,909,2
M,1985,909,2
M,1986,909,2
M,1987,909,2
M,1988,909,2
M,1989,909,2
M,1990,909,2
M,1991,909,2
M,1992,909,2
M,1993,909,2
M,1994,909,2
M,1995,909,2
M,1996,909,2
M,1997,909,2
M,1998,909,2
M,2000,909,2
M,2001,909,2
M,1983,910,2
M,1984,910,2
M,1985,910,2
M,1986,910,2
M,1987,910,2
M,1988,910,2
M,1989,910,2
F,1983,911,2
F,1984,911,2
F,1985,911,2
F,1986,911,2
F,1987,911,2
F,1988,911,2
F,1989,911,2
M,1983,912,2
M,1984,912,2
M,1985,912,2
M,1986,912,2
M,1987,912,2
M,1988,912,2
M,1992,912,2
M,1993,912,2
M,1994,912,2
M,1995,912,2
M,1996,912,2
M,1998,912,2
M,1999,912,2
M,2001,912,2
M,2002,912,2
M,1983,913,2
M,1984,913,2
M,1985,913,2
M,1986,913,2
M,1993,913,2
M,1983,914,2
M,1984,914,2
M,1985,914,2
M,1986,914,2
M,1987,914,2
M,1988,914,2
M,1989,914,2
M,1990,914,2
M,1991,914,2
M,1983,915,2
M,1983,916,2
M,1984,916,2
M,1985,916,2
M,1986,916,2
M,1987,916,2
M,1990,916,2
M,1983,917,2
M,1986,917,2
M,1987,917,2
M,1983,918,2
M,1984,918,2
M,1985,918,2
M,1988,918,2
M,1992,918,2
M,1994,918,2
M,1995,918,2
M,1998,918,2
M,1983,919,2
M,1983,920,2
M,1984,920,2
M,1985,920,2
M,1986,920,2
M,1987,920,2
M,1988,920,2
M,1989,920,2
M,1990,920,2
M,1992,920,2
M,1993,920,2
M,1983,921,2
M,1984,921,2
M,1985,921,2
M,1986,921,2
M,1987,921,2
M,1988,921,2
M,1989,921,2
M,1983,922,2
M,1984,922,2
M,1985,922,2
M,1986,922,2
M,1983,923,2
M,1984,923,2
M,1985,923,2
M,1986,923,2
F,1983,924,2
F,1984,924,2
F,1985,924,2
F,1986,924,2
M,1983,925,2
M,1984,925,2
M,1983,926,2
M,1984,926,2
M,1986,926,2
M,1987,926,2
M,1988,926,2
M,1989,926,2
M,1992,926,2
M,1995,926,2
M,1996,926,2
M,1999,926,2
F,1983,927,2
M,1983,928,2
M,1992,928,2
M,1983,929,2
M,1985,929,2
M,1987,929,2
M,1988,929,2
M,1989,929,2
M,1991,929,2
M,1983,930,2
M,1984,930,2
M,1986,930,2
F,1983,931,2
F,1984,931,2
F,1986,931,2
F,1991,931,2
F,1992,931,2
F,1995,931,2
F,1996,931,2
M,1983,932,2
M,1984,932,2
M,1985,932,2
M,1986,932,2
M,1987,932,2
M,1988,932,2
M,1989,932,2
M,1990,932,2
M,1991,932,2
M,1992,932,2
M,1993,932,2
M,1994,932,2
M,1983,933,2
M,1984,933,2
M,1983,934,2
M,1984,934,2
M,1985,934,2
M,1986,934,2
M,1987,934,2
M,1988,934,2
M,1989,934,2
M,1990,934,2
M,1991,934,2
F,1983,935,2
F,1984,935,2
F,1985,935,2
F,1986,935,2
F,1987,935,2
F,1988,935,2
F,1989,935,2
F,1990,935,2
M,1983,936,2
F,1983,937,2
M,1983,938,2
M,1984,938,2
M,1985,938,2
M,1986,938,2
M,1983,939,2
M,1984,939,2
M,1985,939,2
M,1986,939,2
M,1987,939,2
M,1988,939,2
M,1989,939,2
M,1990,939,2
M,1991,939,2
M,1992,939,2
M,1994,939,2
M,1982,940,2
M,1983,940,2
M,1984,940,2
M,1985,940,2
M,1986,940,2
M,1987,940,2
M,1988,940,2
M,1989,940,2
M,1990,940,2
M,1991,940,2
M,1992,940,2
M,1983,941,2
M,1984,941,2
M,1985,941,2
M,1986,941,2
M,1987,941,2
M,1988,941,2
M,1989,941,2
M,1990,941,2
M,1991,941,2
F,1983,942,2
F,1984,942,2
F,1985,942,2
F,1986,942,2
F,1987,942,2
F,1988,942,2
F,1983,943,2
F,1984,943,2
F,1985,943,2
F,1986,943,2
F,1987,943,2
F,1988,943,2
F,1989,943,2
M,1983,944,2
M,1984,944,2
M,1985,944,2
M,1986,944,2
M,1987,944,2
M,1996,944,2
F,1983,945,2
F,1984,945,2
F,1985,945,2
F,1986,945,2
F,1988,945,2
F,1992,945,2
M,1982,946,2
M,1983,946,2
M,1984,946,2
M,1985,946,2
M,1986,946,2
M,1987,946,2
M,1988,946,2
M,1989,946,2
M,1990,946,2
M,1991,946,2
M,1992,946,2
M,1994,946,2
M,1995,946,2
F,1983,947,2
F,1984,947,2
F,1985,947,2
M,1982,948,2
M,1983,948,2
M,1982,949,2
M,1983,949,2
M,1983,950,2
M,1984,950,2
M,1985,950,2
M,1986,950,2
M,1987,950,2
M,1988,950,2
M,1989,950,2
M,1990,950,2
M,1991,950,2
M,1992,950,2
M,1993,950,2
M,1983,951,2
M,1984,951,2
M,1985,951,2
M,1983,952,2
M,1984,952,2
M,1985,952,2
M,1983,953,2
M,1984,953,2
M,1985,953,2
M,1982,954,2
M,1983,954,2
M,1984,954,2
M,1985,954,2
M,1987,954,2
M,1989,954,2
M,1990,954,2
M,1991,954,2
M,1992,954,2
M,1993,954,2
M,1983,955,2
M,1984,955,2
M,1986,955,2
M,1983,956,2
M,1984,956,2
M,1985,956,2
M,1983,957,2
M,1984,957,2
M,1985,957,2
M,1986,957,2
M,1987,957,2
M,1988,957,2
M,1989,957,2
M,1990,957,2
M,1991,957,2
M,1992,957,2
M,1994,957,2
M,1997,957,2
M,1998,957,2
M,1999,957,2
M,2003,957,2
F,1983,958,2
F,1984,958,2
F,1985,958,2
M,1983,959,2
M,1984,959,2
M,1985,959,2
M,1986,959,2
M,1987,959,2
M,1988,959,2
M,1989,959,2
M,1990,959,2
F,1983,960,2
F,1984,960,2
F,1985,960,2
F,1986,960,2
F,1987,960,2
F,1988,960,2
F,1989,960,2
F,1990,960,2
F,1991,960,2
F,1992,960,2
F,1993,960,2
F,1994,960,2
F,1996,960,2
F,1997,960,2
F,1998,960,2
M,1982,961,2
M,1983,961,2
M,1984,961,2
M,1985,961,2
M,1982,962,2
M,1983,962,2
M,1984,962,2
M,1985,962,2
M,1986,962,2
M,1987,962,2
M,1988,962,2
M,1989,962,2
M,1990,962,2
M,1991,962,2
M,1993,962,2
M,1994,962,2
M,1995,962,2
M,1996,962,2
M,1997,962,2
M,1982,963,2
M,1983,963,2
M,1984,963,2
M,1985,963,2
M,1986,963,2
M,1987,963,2
M,1988,963,2
M,1989,963,2
M,1990,963,2
M,1991,963,2
M,1992,963,2
M,1983,964,2
M,1984,964,2
M,1985,964,2
M,1986,964,2
M,1987,964,2
F,1983,965,2
F,1984,965,2
F,1985,965,2
F,1986,965,2
F,1987,965,2
F,1988,965,2
F,1982,966,2
F,1983,966,2
F,1984,966,2
F,1985,966,2
F,1986,966,2
F,1983,967,2
F,1984,967,2
F,1985,967,2
F,1986,967,2
F,1987,967,2
F,1988,967,2
F,1989,967,2
F,1990,967,2
F,1991,967,2
M,1983,968,2
M,1984,968,2
M,1985,968,2
M,1986,968,2
M,1987,968,2
M,1994,968,2
F,1982,969,2
F,1983,969,2
F,1984,969,2
F,1985,969,2
M,1983,970,2
M,1984,970,2
F,1983,971,2
F,1984,971,2
F,1985,971,2
F,1986,971,2
F,1987,971,2
F,1988,971,2
F,1989,971,2
F,1990,971,2
F,1991,971,2
F,1993,971,2
F,1996,971,2
F,1997,971,2
M,1983,972,2
M,1984,972,2
M,1985,972,2
M,1986,972,2
M,1987,972,2
M,1988,972,2
M,1989,972,2
M,1990,972,2
M,1991,972,2
M,1994,972,2
M,1995,972,2
M,1998,972,2
M,1999,972,2
M,1982,973,2
M,1983,973,2
M,1984,973,2
M,1985,973,2
M,1986,973,2
M,1987,973,2
M,1988,973,2
M,1989,973,2
M,1990,973,2
M,1991,973,2
M,1993,973,2
M,1994,973,2
M,1995,973,2
M,1997,973,2
F,1983,974,2
F,1984,974,2
F,1985,974,2
F,1986,974,2
F,1987,974,2
F,1988,974,2
F,1989,974,2
F,1990,974,2
F,1991,974,2
F,1992,974,2
F,1993,974,2
M,1983,975,2
M,1984,975,2
M,1985,975,2
M,1986,975,2
M,1987,975,2
M,1988,975,2
M,1989,975,2
M,1990,975,2
M,2000,975,2
M,1983,976,2
M,1984,976,2
M,1985,976,2
M,1986,976,2
M,1987,976,2
M,1988,976,2
M,1989,976,2
M,1990,976,2
M,1991,976,2
M,1992,976,2
M,1993,976,2
M,1994,976,2
M,1995,976,2
M,1997,976,2
M,1998,976,2
M,1983,977,2
M,1984,977,2
F,1982,978,2
F,1983,978,2
F,1984,978,2
F,1985,978,2
F,1986,978,2
F,1987,978,2
F,1988,978,2
F,1989,978,2
F,1990,978,2
F,1991,978,2
F,1992,978,2
M,1982,979,2
M,1983,979,2
M,1984,979,2
M,1985,979,2
M,1986,979,2
F,1983,980,2
F,1984,980,2
M,1983,981,2
M,1984,981,2
F,1983,982,2
F,1984,982,2
F,1985,982,2
F,1986,982,2
F,1987,982,2
F,1988,982,2
F,1989,982,2
F,1990,982,2
M,1983,983,2
M,1984,983,2
M,1988,983,2
M,1995,983,2
F,1983,984,2
F,1984,984,2
F,1985,984,2
M,1983,985,2
M,1984,985,2
M,1985,985,2
M,1986,985,2
M,1987,985,2
M,1988,985,2
M,1989,985,2
M,1990,985,2
M,1991,985,2
M,1983,986,2
M,1984,986,2
M,1985,986,2
M,1986,986,2
M,1987,986,2
M,1988,986,2
M,1989,986,2
M,1990,986,2
M,1991,986,2
M,1992,986,2
M,1993,986,2
M,1994,986,2
M,1995,986,2
M,1996,986,2
M,1997,986,2
F,1983,987,2
F,1984,987,2
F,1985,987,2
F,1986,987,2
F,1987,987,2
F,1988,987,2
M,1983,988,2
M,1984,988,2
M,1985,988,2
M,1986,988,2
M,1987,988,2
M,1988,988,2
M,1989,988,2
M,1990,988,2
M,1991,988,2
M,1992,988,2
M,1993,988,2
M,1994,988,2
M,1995,988,2
M,1996,988,2
M,1997,988,2
M,1998,988,2
M,1999,988,2
M,2000,988,2
M,1983,989,2
M,1984,989,2
M,1985,989,2
M,1986,989,2
M,1987,989,2
M,1988,989,2
M,1989,989,2
M,1990,989,2
M,1991,989,2
M,1992,989,2
M,1993,989,2
M,1994,989,2
M,1995,989,2
M,1996,989,2
M,1997,989,2
F,1982,990,2
F,1983,990,2
F,1985,990,2
F,1986,990,2
F,1987,990,2
F,1988,990,2
F,1989,990,2
F,1990,990,2
F,1991,990,2
F,1994,990,2
F,1995,990,2
F,1997,990,2
F,1999,990,2
F,1983,991,2
F,1984,991,2
F,1985,991,2
F,1986,991,2
F,1987,991,2
F,1988,991,2
F,1989,991,2
F,1990,991,2
F,1991,991,2
F,1994,991,2
M,1983,992,2
M,1984,992,2
M,1985,992,2
M,1986,992,2
M,1987,992,2
M,1988,992,2
M,1989,992,2
M,1990,992,2
M,1991,992,2
M,1993,992,2
M,1994,992,2
M,1982,993,2
M,1983,993,2
M,1984,993,2
M,1985,993,2
M,1986,993,2
M,1987,993,2
M,1988,993,2
M,1989,993,2
M,1990,993,2
M,1991,993,2
F,1983,994,2
F,1984,994,2
F,1986,994,2
F,1987,994,2
F,1988,994,2
F,1989,994,2
F,1990,994,2
F,1991,994,2
M,1983,995,2
M,1984,995,2
M,1985,995,2
M,1986,995,2
M,1987,995,2
M,1983,996,2
M,1984,996,2
M,1985,996,2
M,1986,996,2
M,1987,996,2
M,1988,996,2
M,1989,996,2
M,1990,996,2
M,1991,996,2
M,1992,996,2
M,1993,996,2
M,1994,996,2
M,1995,996,2
M,1996,996,2
M,1997,996,2
M,1998,996,2
M,1983,997,2
M,1984,997,2
M,1985,997,2
M,1986,997,2
M,1987,997,2
F,1983,998,2
F,1984,998,2
F,1994,998,2
M,1983,999,2
M,1984,999,2
M,1985,999,2
M,1986,999,2
M,1987,999,2
M,1988,999,2
M,1989,999,2
M,1990,999,2
M,1991,999,2
M,1992,999,2
M,1994,999,2
F,1983,1000,2
F,1984,1000,2
F,1985,1000,2
F,1986,1000,2
F,1987,1000,2
F,1988,1000,2
F,1989,1000,2
F,1990,1000,2
F,1991,1000,2
F,1992,1000,2
F,1994,1000,2
F,1995,1000,2
F,1996,1000,2
F,1997,1000,2
F,1998,1000,2
F,1999,1000,2
M,1983,1001,2
M,1984,1001,2
M,1985,1001,2
M,1986,1001,2
M,1987,1001,2
M,1983,1002,2
M,1984,1002,2
M,1985,1002,2
F,1983,1003,2
F,1984,1003,2
F,1985,1003,2
M,1983,1004,2
M,1984,1004,2
M,1985,1004,2
M,1986,1004,2
M,1987,1004,2
M,1988,1004,2
M,1989,1004,2
M,1993,1004,2
M,1994,1004,2
M,1995,1004,2
M,1996,1004,2
M,1983,1005,2
M,1983,1006,2
M,1984,1006,2
M,1985,1006,2
M,1996,1006,2
M,1983,1007,2
F,1983,1008,2
F,1984,1008,2
F,1987,1008,2
M,1983,1009,2
M,1984,1009,2
M,1985,1009,2
M,1986,1009,2
M,1995,1009,2
M,1983,1010,2
M,1984,1010,2
M,1985,1010,2
M,1986,1010,2
M,1987,1010,2
M,1988,1010,2
M,1983,1011,2
M,1983,1012,2
M,1984,1012,2
M,1985,1012,2
M,1986,1012,2
M,1987,1012,2
M,1988,1012,2
M,1989,1012,2
M,1990,1012,2
M,1983,1013,2
M,1985,1013,2
F,1983,1014,2
F,1985,1014,2
F,1993,1014,2
M,1983,1015,2
M,1984,1015,2
M,1985,1015,2
M,1986,1015,2
M,1987,1015,2
M,1988,1015,2
M,1989,1015,2
M,1990,1015,2
M,1991,1015,2
M,1992,1015,2
M,1983,1016,2
M,1984,1016,2
M,1986,1016,2
M,1987,1016,2
F,1983,1017,2
F,1984,1017,2
F,1985,1017,2
F,1986,1017,2
F,1987,1017,2
F,1990,1017,2
F,1991,1017,2
F,1994,1017,2
F,1998,1017,2
F,1999,1017,2
F,1983,1018,2
F,1984,1018,2
M,1983,1019,2
M,1984,1019,2
M,1985,1019,2
M,1986,1019,2
M,1987,1019,2
F,1983,1020,2
F,1983,1021,2
F,1984,1021,2
F,1985,1021,2
F,1987,1021,2
M,1983,1022,2
M,1984,1022,2
M,1985,1022,2
M,1986,1022,2
M,1987,1022,2
M,1988,1022,2
M,1989,1022,2
M,1990,1022,2
M,1983,1023,2
M,1984,1023,2
M,1987,1023,2
M,1988,1023,2
M,1990,1023,2
M,1982,1024,2
M,1983,1024,2
M,1984,1024,2
F,1983,1025,2
M,1983,1026,2
M,1984,1026,2
M,1985,1026,2
M,1986,1026,2
M,1987,1026,2
M,1988,1026,2
M,1989,1026,2
M,1990,1026,2
M,1991,1026,2
M,1983,1027,2
M,1984,1027,2
F,1983,1028,2
F,1984,1028,2
M,1982,1029,2
M,1983,1029,2
M,1984,1029,2
M,1985,1029,2
M,1986,1029,2
M,1988,1029,2
F,1983,1030,2
F,1984,1030,2
F,1985,1030,2
F,1986,1030,2
M,1983,1031,2
M,1990,1031,2
M,1983,1032,2
M,1984,1032,2
M,1985,1032,2
M,1986,1032,2
M,1987,1032,2
M,1988,1032,2
M,1989,1032,2
M,1990,1032,2
M,1983,1033,2
M,1984,1033,2
M,1985,1033,2
M,1986,1033,2
M,1987,1033,2
M,1983,1034,2
M,1984,1034,2
M,1985,1034,2
M,1986,1034,2
M,1987,1034,2
M,1988,1034,2
M,1989,1034,2
M,1990,1034,2
M,1991,1034,2
M,1992,1034,2
M,1993,1034,2
M,1994,1034,2
M,1995,1034,2
M,1996,1034,2
M,1997,1034,2
M,1998,1034,2
M,1999,1034,2
M,2000,1034,2
M,2001,1034,2
M,2002,1034,2
M,1983,1035,2
M,1984,1035,2
M,1985,1035,2
M,1986,1035,2
M,1983,1036,2
M,1984,1036,2
M,1985,1036,2
M,1986,1036,2
M,1983,1037,2
M,1984,1037,2
M,1983,1038,2
M,1984,1038,2
M,1985,1038,2
M,1986,1038,2
M,1987,1038,2
M,1988,1038,2
M,1989,1038,2
M,1990,1038,2
M,1991,1038,2
M,1992,1038,2
M,1993,1038,2
M,1994,1038,2
M,1995,1038,2
M,1996,1038,2
M,1997,1038,2
M,1998,1038,2
M,1999,1038,2
M,2000,1038,2
M,2001,1038,2
F,1983,1039,2
F,1984,1039,2
F,1985,1039,2
F,1986,1039,2
F,1987,1039,2
F,1988,1039,2
F,1989,1039,2
F,1990,1039,2
M,1983,1040,2
M,1984,1040,2
M,1985,1040,2
M,1983,1041,2
